Id,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No_Data,Wear_Range,Wear_Speed,Wear_CriticalRate,Wear_Drop_LV,Wear_Drop_Option_Number,Wear_Drop_Socket_1EA_Rate,Wear_Drop_Socket_2EA_Rate,Wear_Drop_Socket_3EA_Rate,Wear_Drop_Socket_4EA_Rate,Wear_Small_Monster_Attack_Addition,Wear_Middle_Monster_Attack_Addition,Wear_Large_Monster_Attack_Addition,Wear_Boss_Monster_Attack_Addition,Wear_Undead_Monster_Attack_Addition,Option_Index_1,Option_Value_1,Option_Index_2,Option_Value_2,Option_Index_3,Option_Value_3,Option_Index_4,Option_Value_4,Option_Index_5,Option_Value_5,Option_Index_6,Option_Value_6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level_0_Item_LV,Level_0_Melee_Min_Attack,Level_0_Melee_Max_Attack,Level_0_Magic_Min_Attack,Level_0_Magic_Max_Attack,Level_0_Defance_Max,Level_0_Defance_Max,Level_0_Blocking_Rate,Level_0_Critical_Bonus,Level_0_Str_Request,Level_0_Dex_Request,Level_0_Spr_Request,Level_0_Appraisal_Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
14653,Amiantce Armor +3,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1283,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,161,161,162,162,681,681,3,0,0,0,0,372,372,0,0,0,0,0,0,14652,14654,0,0,1,0,0
14654,Amiantce Armor +4,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1284,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,161,161,162,162,681,681,4,0,0,0,0,378,378,0,0,0,0,0,0,14653,14655,0,0,1,0,0
14655,Amiantce Armor +5,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1285,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,161,161,162,162,681,681,5,0,0,0,0,387,387,0,0,0,0,0,0,14654,14656,0,0,1,0,0
14656,Amiantce Armor +6,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1286,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,161,161,162,162,681,681,6,0,0,0,0,399,399,0,0,0,0,0,0,14655,14657,0,0,1,0,0
14657,Amiantce Armor +7,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1287,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,161,161,162,162,681,681,7,0,0,0,0,414,414,0,0,0,0,0,0,14656,14658,0,0,1,0,0
14658,Amiantce Armor +8,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1288,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,161,161,162,162,681,681,8,0,0,0,0,435,435,0,0,0,0,0,0,14657,14659,0,0,1,0,0
14659,Amiantce Armor +9,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1289,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,161,161,162,162,681,681,9,0,0,0,0,468,468,0,0,0,0,0,0,14658,14660,0,0,1,0,0
14660,Amiantce Armor +10,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1287,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,96,15000,74,12,97,7,98,10000,0,0,2042,2045,2043,2045,2045,2047,10,0,0,0,0,501,501,6,0,0,0,0,0,14659,14661,0,0,1,0,0
14661,Amiantce Armor +11,3,5,1,0,1281,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1288,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,96,16000,74,13,97,8,98,15000,0,0,2042,2045,2043,2045,2045,2047,11,0,0,0,0,534,534,7,0,0,0,0,0,14660,14662,0,0,1,0,0
361,Amiantce Helmet,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,990,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,0,0,0,0,0,294,294,0,0,0,0,0,0,0,13791,0,0,1,0,0
13791,Amiantce Helmet +1,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,991,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,1,0,0,0,0,294,294,0,0,0,0,0,0,361,13792,0,0,1,0,0
13792,Amiantce Helmet +2,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,992,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,2,0,0,0,0,297,297,0,0,0,0,0,0,13791,13793,0,0,1,0,0
13793,Amiantce Helmet +3,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,993,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,3,0,0,0,0,300,300,0,0,0,0,0,0,13792,13794,0,0,1,0,0
13794,Amiantce Helmet +4,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,994,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,4,0,0,0,0,306,306,0,0,0,0,0,0,13793,13795,0,0,1,0,0
13795,Amiantce Helmet +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,995,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,5,0,0,0,0,312,312,0,0,0,0,0,0,13794,13796,0,0,1,0,0
13796,Amiantce Helmet +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,996,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,6,0,0,0,0,321,321,0,0,0,0,0,0,13795,13797,0,0,1,0,0
13797,Amiantce Helmet +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,997,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,7,0,0,0,0,333,333,0,0,0,0,0,0,13796,13798,0,0,1,0,0
13798,Amiantce Helmet +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,998,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,8,0,0,0,0,348,348,0,0,0,0,0,0,13797,13799,0,0,1,0,0
13799,Amiantce Helmet +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,999,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,0,0,0,0,0,0,0,0,181,181,182,182,691,691,9,0,0,0,0,372,372,0,0,0,0,0,0,13798,13800,0,0,1,0,0
13800,Amiantce Helmet +10,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,997,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,16,4500,18,2500,10,6000,98,2000,2042,2045,2043,2045,2045,2047,10,0,0,0,0,396,396,6,0,0,0,0,0,13799,13801,0,0,1,0,0
13801,Amiantce Helmet +11,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,173,131491,2,2,0,0,1,1,0,0,15,35,50,3,2,1,998,1,1,0,0,0,5,1,1,1,0,0,0,0,0,51,3,75,3,16,5200,18,3100,10,7500,98,4000,2042,2045,2043,2045,2045,2047,11,0,0,0,0,420,420,7,0,0,0,0,0,13800,13802,0,0,1,0,0
511,Imotality Pants,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1390,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,0,0,0,0,0,0,0,0,0,0,201,201,202,202,701,701,0,0,0,0,0,234,234,0,0,0,0,0,0,0,15161,0,0,1,0,0
15161,Imotality Pants +1,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,0,0,0,0,0,0,0,0,0,0,201,201,202,202,701,701,1,0,0,0,0,234,234,0,0,0,0,0,0,511,15162,0,0,1,0,0
15162,Imotality Pants +2,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,0,0,0,0,0,0,0,0,0,0,201,201,202,202,701,701,2,0,0,0,0,237,237,0,0,0,0,0,0,15161,15163,0,0,1,0,0
15163,Imotality Pants +3,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,0,0,0,0,0,0,0,0,0,0,201,201,202,202,701,701,3,0,0,0,0,240,240,0,0,0,0,0,0,15162,15164,0,0,1,0,0
15164,Imotality Pants +4,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,3,0,0,0,0,0,0,0,0,201,201,202,202,701,701,4,0,0,0,0,246,246,0,0,0,0,0,0,15163,15165,0,0,1,0,0
15165,Imotality Pants +5,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,4,0,0,0,0,0,0,0,0,201,201,202,202,701,701,5,0,0,0,0,252,252,0,0,0,0,0,0,15164,15166,0,0,1,0,0
15166,Imotality Pants +6,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,5,0,0,0,0,0,0,0,0,201,201,202,202,701,701,6,0,0,0,0,261,261,0,0,0,0,0,0,15165,15167,0,0,1,0,0
15167,Imotality Pants +7,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1397,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,6,0,0,0,0,0,0,0,0,201,201,202,202,701,701,7,0,0,0,0,273,273,0,0,0,0,0,0,15166,15168,0,0,1,0,0
15168,Imotality Pants +8,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,7,0,0,0,0,0,0,0,0,201,201,202,202,701,701,8,0,0,0,0,288,288,0,0,0,0,0,0,15167,15169,0,0,1,0,0
15169,Imotality Pants +9,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,10,0,0,0,0,0,0,0,0,201,201,202,202,701,701,9,0,0,0,0,312,312,0,0,0,0,0,0,15168,15170,0,0,1,0,0
15170,Imotality Pants +10,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1397,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,6,72,130,31,15,29,9,50,8,1901,1901,1902,1902,1751,1751,10,0,0,0,0,336,336,6,0,0,0,0,0,15169,15171,0,0,1,0,0
15171,Imotality Pants +11,3,5,2,0,1282,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,169,112313,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,64,31,7,72,140,31,16,29,11,50,10,1901,1901,1902,1902,1751,1751,11,0,0,0,0,360,360,7,0,0,0,0,0,15170,15172,0,0,1,0,0
661,Imotality Boots,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,0,0,0,0,0,0,0,0,0,0,221,221,222,222,711,711,0,0,0,0,0,156,156,0,0,0,0,0,0,0,16671,0,0,1,0,0
16671,Imotality Boots +1,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,0,0,0,0,0,0,0,0,0,0,221,221,222,222,711,711,1,0,0,0,0,156,156,0,0,0,0,0,0,661,16672,0,0,1,0,0
16672,Imotality Boots +2,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,0,0,0,0,0,0,0,0,0,0,221,221,222,222,711,711,2,0,0,0,0,159,159,0,0,0,0,0,0,16671,16673,0,0,1,0,0
16673,Imotality Boots +3,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,0,0,0,0,0,0,0,0,0,0,221,221,222,222,711,711,3,0,0,0,0,162,162,0,0,0,0,0,0,16672,16674,0,0,1,0,0
16674,Imotality Boots +4,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,3,0,0,0,0,0,0,0,0,221,221,222,222,711,711,4,0,0,0,0,168,168,0,0,0,0,0,0,16673,16675,0,0,1,0,0
16675,Imotality Boots +5,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,4,0,0,0,0,0,0,0,0,221,221,222,222,711,711,5,0,0,0,0,174,174,0,0,0,0,0,0,16674,16676,0,0,1,0,0
16676,Imotality Boots +6,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1806,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,5,0,0,0,0,0,0,0,0,221,221,222,222,711,711,6,0,0,0,0,180,180,0,0,0,0,0,0,16675,16677,0,0,1,0,0
16677,Imotality Boots +7,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1807,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,6,0,0,0,0,0,0,0,0,221,221,222,222,711,711,7,0,0,0,0,189,189,0,0,0,0,0,0,16676,16678,0,0,1,0,0
16678,Imotality Boots +8,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,7,0,0,0,0,0,0,0,0,221,221,222,222,711,711,8,0,0,0,0,201,201,0,0,0,0,0,0,16677,16679,0,0,1,0,0
16679,Imotality Boots +9,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1809,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,10,0,0,0,0,0,0,0,0,221,221,222,222,711,711,9,0,0,0,0,222,222,0,0,0,0,0,0,16678,16680,0,0,1,0,0
16680,Imotality Boots +10,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1807,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,6,43,6,40,6,51,5,75,5,1921,1921,1922,1922,1761,1761,10,0,0,0,0,243,243,6,0,0,0,0,0,16679,16681,0,0,1,0,0
16681,Imotality Boots +11,3,5,3,0,1283,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,170,114785,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,42,51,7,43,10,40,10,51,8,75,8,1921,1921,1922,1922,1761,1761,11,0,0,0,0,264,264,7,0,0,0,0,0,16680,16682,0,0,1,0,0
561,Imotality Glove,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,0,0,0,0,0,0,0,0,0,0,241,241,242,242,721,721,0,0,0,0,0,150,150,0,0,0,0,0,0,0,15681,0,0,1,0,0
15681,Imotality Glove +1,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,0,0,0,0,0,0,0,0,0,0,241,241,242,242,721,721,1,0,0,0,0,150,150,0,0,0,0,0,0,561,15682,0,0,1,0,0
15682,Imotality Glove +2,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,0,0,0,0,0,0,0,0,0,0,241,241,242,242,721,721,2,0,0,0,0,153,153,0,0,0,0,0,0,15681,15683,0,0,1,0,0
15683,Imotality Glove +3,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,0,0,0,0,0,0,0,0,0,0,241,241,242,242,721,721,3,0,0,0,0,156,156,0,0,0,0,0,0,15682,15684,0,0,1,0,0
15684,Imotality Glove +4,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,49,3,0,0,0,0,0,0,0,0,241,241,242,242,721,721,4,0,0,0,0,162,162,0,0,0,0,0,0,15683,15685,0,0,1,0,0
15685,Imotality Glove +5,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1505,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,49,4,0,0,0,0,0,0,0,0,241,241,242,242,721,721,5,0,0,0,0,168,168,0,0,0,0,0,0,15684,15686,0,0,1,0,0
15686,Imotality Glove +6,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,49,5,0,0,0,0,0,0,0,0,241,241,242,242,721,721,6,0,0,0,0,174,174,0,0,0,0,0,0,15685,15687,0,0,1,0,0
15687,Imotality Glove +7,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,49,6,0,0,0,0,0,0,0,0,241,241,242,242,721,721,7,0,0,0,0,183,183,0,0,0,0,0,0,15686,15688,0,0,1,0,0
15688,Imotality Glove +8,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,49,7,0,0,0,0,0,0,0,0,241,241,242,242,721,721,8,0,0,0,0,195,195,0,0,0,0,0,0,15687,15689,0,0,1,0,0
15689,Imotality Glove +9,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,49,10,0,0,0,0,0,0,0,0,241,241,242,242,721,721,9,0,0,0,0,216,216,0,0,0,0,0,0,15688,15690,0,0,1,0,0
15690,Imotality Glove +10,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,32,240,49,18,40,7,34,3,98,20000,1941,1941,1942,1942,1771,1771,10,0,0,0,0,237,237,6,0,0,0,0,0,15689,15691,0,0,1,0,0
15691,Imotality Glove +11,3,5,4,0,1284,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,171,118183,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,400,32,260,49,20,40,8,34,4,98,40000,1941,1941,1942,1942,1771,1771,11,0,0,0,0,258,258,7,0,0,0,0,0,15690,15692,0,0,1,0,0
711,Imotality Armor,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1930,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,0,0,0,0,0,345,345,0,0,0,0,0,0,0,17151,0,0,1,0,0
17151,Imotality Armor +1,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1931,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,1,0,0,0,0,345,345,0,0,0,0,0,0,711,17152,0,0,1,0,0
17152,Imotality Armor +2,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1932,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,2,0,0,0,0,348,348,0,0,0,0,0,0,17151,17153,0,0,1,0,0
17153,Imotality Armor +3,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1933,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,3,0,0,0,0,351,351,0,0,0,0,0,0,17152,17154,0,0,1,0,0
17154,Imotality Armor +4,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1934,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,4,0,0,0,0,357,357,0,0,0,0,0,0,17153,17155,0,0,1,0,0
17155,Imotality Armor +5,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1935,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,5,0,0,0,0,366,366,0,0,0,0,0,0,17154,17156,0,0,1,0,0
17156,Imotality Armor +6,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1936,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,6,0,0,0,0,378,378,0,0,0,0,0,0,17155,17157,0,0,1,0,0
17157,Imotality Armor +7,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1937,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,7,0,0,0,0,393,393,0,0,0,0,0,0,17156,17158,0,0,1,0,0
17158,Imotality Armor +8,3,5,1,0,1281,27,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,172,128832,2,2,0,0,1,1,0,0,15,35,50,3,2,1,1938,1,1,0,0,0,5,1,1,1,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,261,261,262,262,731,731,8,0,0,0,0,414,414,0,0,0,0,0,0,17157,17159,0,0,1,0,0
