Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value1,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
56546,Half-Eaten Farie Cake,5,0,12,0,12,52,1111-1111-1111-1111-1111-1111-1111-1111,3000,303,1,0,30000,1,1,50,1,10,10,0,0,0,0,0,0,0,0,6453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3871,Halloween Pumpkin,2,0,12,0,12,24,1111-1111-1111-1111-1111-1111-1111-1111,3000,335,1,1,500,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6043,Hamon's Journal,2,0,4,0,4,40,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5524,Hard Blow,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1004,1,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56541,Hastely Made Dracoan Rum,5,0,12,0,12,53,1111-1111-1111-1111-1111-1111-1111-1111,30000,218,1,0,30000,1,1,50,1,10,10,0,0,0,0,0,0,0,0,6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5221,Healing Mastery,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,801,1,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5261,Healing Moss,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,807,1,73,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36107,Healingmastery,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1601,0,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36108,Healingmoss,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1603,0,73,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,Health Potion,0,0,1,0,1,37,1111-1111-1111-1111-1111-1111-1111-1111,1700,320,1,0,50,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4072,Health Spirit,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,147,1,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6301,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6410,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6455,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6395,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6335,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6440,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6425,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6350,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6365,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6380,Health Stone,0,1,0,1,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,1,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6014,Heart of Eternity,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48822,Heartache,0,3,2,0,770,40,0000-0000-0100-0000-0000-0000-0000-0000,1500,1901,1,10,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64038,Heaven Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64036,Heaven Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64040,Heaven Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64041,Heaven Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64037,Heaven Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64039,Heaven Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6098,Heavily Damaged Handle,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4041,Heavy Blow,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,24,1,46,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54562,Helion's Seal,0,2,3,0,520,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,1,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5000,72,100,88,150,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,1,1,0,0
64613,Helion's Seal,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,5000000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5000,72,100,88,150,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6144,Hell Fragment,2,0,4,0,45,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36054,Hellburst,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1535,0,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,Hellbust,0,3,2,0,770,40,0001-0000-0000-0000-0000-0000-0000-0000,1500,735,1,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48821,Hellgate,0,3,2,0,770,40,0000-0000-0100-0000-0000-0000-0000-0000,1500,1861,1,102,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3951,Hexagon Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,300,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6152,High Grade Raw Mazoram,0,0,4,0,45,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6151,Highest Grade Raw Mazoram,0,0,4,0,45,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3862,Honey Rice Cake,2,0,12,0,12,21,1111-1111-1111-1111-1111-1111-1111-1111,3000,314,1,0,30000,1,1,100,1,10,10,0,0,0,0,0,0,0,0,5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6179,Hook of Mantis,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64612,Howllight Ring,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,0,2500000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1000,25,10,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3813,Huge Health Potion,2,0,1,0,46,38,1111-1111-1111-1111-1111-1111-1111-1111,4400,2400,0,102,71500,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54868,Huge Health Potion,0,0,1,0,46,38,1111-1111-1111-1111-1111-1111-1111-1111,5600,7500,1,150,17500,1,1,200,1,1,1,0,0,0,0,0,0,0,0,5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54869,Huge Mana Potion,0,0,2,0,47,38,1111-1111-1111-1111-1111-1111-1111-1111,5600,9000,1,150,17500,1,1,200,1,1,1,0,0,0,0,0,0,0,0,5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3814,Huge Mana Potion,2,0,1,0,46,38,1111-1111-1111-1111-1111-1111-1111-1111,5600,3200,0,130,112500,1,1,150,1,1,1,0,0,0,0,0,0,0,0,5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54330,Hunter Fafnir Wings,0,6,1,0,1537,24,0100-0000-0000-0000-0000-0000-0000-0000,0,0,1,220,1,2,1,0,0,1,1,0,0,15,35,50,3,2,1,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,17,57,43,30,97,300,61,25,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5224,Hyper Heel,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,804,1,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4330,Ice Arrow,0,3,2,0,770,40,0100-0000-0000-0000-0000-0000-0000-0000,1500,242,1,28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4642,Ice Blanket,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,506,1,46,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4631,Ice Bolt,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,502,1,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56557,Ice Flower,5,0,12,0,12,52,1111-1111-1111-1111-1111-1111-1111-1111,3000,318,1,0,1,1,1,5,1,5,5,0,0,0,0,0,0,0,0,6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54804,Ice Flower (Japan),5,0,12,0,12,52,1111-1111-1111-1111-1111-1111-1111-1111,3000,506,1,1,0,1,1,10,1,1,1,0,0,0,0,0,0,0,0,6521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4630,Ice Mastery,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,501,1,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56558,Ice Mushroom,5,0,12,0,12,52,1111-1111-1111-1111-1111-1111-1111-1111,3000,319,1,0,1,1,1,5,1,5,5,0,0,0,0,0,0,0,0,6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54805,Ice mushroom (Japan),5,0,12,0,12,52,1111-1111-1111-1111-1111-1111-1111-1111,3000,507,1,1,0,1,1,10,1,1,1,0,0,0,0,0,0,0,0,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5501,Ice Ring,0,2,5,0,520,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,145,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,97,25,74,15,50,15,29,7,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,Ice Spike,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,504,1,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4634,Ice Storm,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,505,1,34,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4632,Ice Wave,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,503,1,10,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4054,Igen Dash,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,65,1,55,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5633,Imbibe,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1130,1,102,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4652,Imitid Flash,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,548,1,82,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36114,Increase Attack,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1623,0,34,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Increase Attack,0,3,2,0,770,40,0000-1000-0000-0000-0000-0000-0000-0000,1500,823,1,34,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6324,Increase Attack Speed,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,99,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36103,Increase Consum,0,3,2,0,799,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1681,0,22,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
