Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,DwCashItemCost,CashItemUsePeriod,CashItemSell,AddExpRate,AddDropItemRate,EventType,PeriodBreak,Belong,NextShape,UpgradeRate,Column,Column [1],Column [2],Column [3]
59041,Incar Magician Santa,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,,,,,,
8911,Jadagna +12,0,4,7,0,1024,57,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,231,188016,2,4,0,0,1,1,0,0,15,35,50,3,2,1,7950,4,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,1122,1123,1123,1124,1124,12,5335,5838,0,0,0,0,0,0,309,87,1,0,22208,0,8000,0,1,0,0,0,1,0,0,,,,,
8888,Klaww +12,0,4,17,0,1024,56,0000-0000-0010-0000-0000-0000-0000-0000,1500,0,1,231,188097,1,4,0,0,1,1,0,0,15,35,50,3,2,1,7380,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,1482,1483,1483,1484,1484,12,4163,4573,3365,3470,0,0,0,0,328,0,87,0,21277,0,8000,0,1,0,0,0,1,0,0,,,,,
58461,Knigh Wild Uniform,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58459,Knigh Wild Uniform 15,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
58460,Knigh Wild Uniform 30,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
5704,Knight Cat Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,195,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5705,Knight Circle Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,196,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8808,Knight Cokie Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,98,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8804,Knight Dark Fairy Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,94,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5702,Knight Deus Marble Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,193,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5706,Knight Dino Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,197,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5707,Knight Dragon Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,198,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
63656,Knight EVENT COSTUME,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,63656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,1,0,0,0,1,0,,,,,,
5701,Knight Fafnir Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,192,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8803,Knight Fairy Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,93,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8802,Knight Ferret Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,92,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5708,Knight Frog Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,199,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5710,Knight Gigant Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,189,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5700,Knight Halloween Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,191,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5703,Knight Ilias Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,194,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8801,Knight Kitty Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,91,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5709,Knight Knighty Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,200,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8809,Knight Little Tiger Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,99,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8805,Knight Lunie Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,95,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8807,Knight Marshmelow Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,97,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5711,Knight Mini Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,190,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8806,Knight Rex Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,96,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58434,Knight School Uniform A,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58432,Knight School Uniform A 15,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
58433,Knight School Uniform A 30,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
37006,Knight School Uniform B,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
37004,Knight School Uniform B 15,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
37005,Knight School Uniform B 30,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
8810,Knight Snowman Pet,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,100,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
63701,Knight Stylish Set,4,0,24,0,2064,40,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,1,0,0,0,1,0,0,0,,,,
58398,Knight Summer Outfit,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
58396,Knight Summer Outfit 15,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
58397,Knight Summer Outfit 30,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
57221,Knight Swimming Suit ,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
57219,Knight Swimming Suit 15,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
57220,Knight Swimming Suit 30,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
63655,Knight Transformation Suit,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,63655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58305,Knight's Adventure Suit ,4,5,10,0,1290,27,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58303,Knight's Adventure Suit 15,4,5,10,0,1290,27,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
58304,Knight's Adventure Suit 30,4,5,10,0,1290,27,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
57227,Knight's Formal Suit,4,5,10,0,1290,27,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
57225,Knight's Formal Suit 15,4,5,10,0,1290,27,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
57226,Knight's Formal Suit 30,4,5,10,0,1290,27,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
60220,LE Inka Blessings 1 Day,4,6,0,0,1536,35,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,86400,1,1,0,0,1,0,0,,,,,
60221,LE Inka Blessings 30 Days,4,6,0,0,1536,35,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,2592000,1,1,0,0,1,0,0,,,,,
60219,LE Inka Blessings 7 Days,4,6,0,0,1536,35,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,604800,1,1,0,0,1,0,0,,,,,
8884,Luminary +12,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,231,188099,1,3,0,0,1,1,0,0,15,35,50,3,2,1,6240,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,1522,1523,1523,1524,1524,12,6055,6247,7744,8389,0,0,0,0,0,139,309,0,65495,0,8000,0,1,0,0,0,1,0,0,,,,,
58440,Mage School Uniform A,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58438,Mage School Uniform A 15,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
58439,Mage School Uniform A 30,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
37012,Mage School Uniform B,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
37010,Mage School Uniform B 15,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
37011,Mage School Uniform B 30,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
58404,Mage Summer Outfit,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
58402,Mage Summer Outfit 15,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
58403,Mage Summer Outfit 30,4,5,10,0,1290,33,0010-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
